14,10.0,37.642857142857146,0.9020000000005126,22.279381
14,10.0,37.642857142857146,0.9019902000005127,22.289369
14,10.0,37.642857142857146,0.9019804000005127,22.305717
14,10.0,37.642857142857146,0.9019706000005128,22.320716
14,10.0,37.642857142857146,0.9019608000005128,22.336185
14,10.0,37.642857142857146,0.9019510000005129,22.350593
14,10.0,37.642857142857146,0.9019412000005129,22.364573
14,10.0,37.642857142857146,0.901931400000513,22.378263
14,10.0,37.642857142857146,0.901921600000513,22.391586
14,10.0,37.642857142857146,0.9019118000005131,22.404935
14,10.0,37.642857142857146,0.9019020000005131,22.418053
14,10.0,37.642857142857146,0.9018922000005132,22.4309
14,10.0,37.642857142857146,0.9018824000005132,22.443225
14,10.0,37.642857142857146,0.9018726000005133,22.457174
14,10.0,37.642857142857146,0.9018628000005133,22.468943
14,10.0,37.642857142857146,0.9018530000005134,22.480306
14,10.0,37.642857142857146,0.9018432000005134,22.491505
14,10.0,37.642857142857146,0.9018334000005135,22.502778
14,10.0,37.642857142857146,0.9018236000005135,22.513917
14,10.0,37.642857142857146,0.9018138000005136,22.524928
14,10.0,37.642857142857146,0.9018040000005136,22.535698
14,10.0,37.642857142857146,0.9017942000005137,22.546329
14,11.0,37.642857142857146,0.9017844000005137,22.55754
14,11.0,37.642857142857146,0.9017746000005138,22.567819
14,11.0,37.642857142857146,0.9017648000005138,22.577974
14,11.0,37.642857142857146,0.9017550000005139,22.587854
14,11.0,37.642857142857146,0.901745200000514,22.597657
14,11.0,37.642857142857146,0.901735400000514,22.607486
14,11.0,37.642857142857146,0.901725600000514,22.617132
14,11.0,37.642857142857146,0.9017158000005141,22.626735
14,11.0,37.642857142857146,0.9017060000005142,22.636246
14,11.0,37.642857142857146,0.9016962000005142,22.646427
14,11.0,37.642857142857146,0.9016864000005143,22.655766
14,12.0,37.642857142857146,0.9016766000005143,22.666757
14,12.0,37.642857142857146,0.9016668000005144,22.6763
14,12.0,37.642857142857146,0.9016570000005144,22.685586
14,12.0,37.642857142857146,0.9016472000005145,22.694861
14,12.0,37.642857142857146,0.9016374000005145,22.704016
14,12.0,37.642857142857146,0.9016276000005146,22.713823
14,12.0,37.642857142857146,0.9016178000005146,22.722784
14,12.0,37.642857142857146,0.9016080000005147,22.7322
14,12.0,37.642857142857146,0.9015982000005147,22.743201
14,12.0,37.642857142857146,0.9015884000005148,22.754185
14,12.0,37.642857142857146,0.9015786000005148,22.765092
14,12.0,37.642857142857146,0.9015688000005149,22.77605
14,12.0,37.642857142857146,0.9015590000005149,22.785453
14,12.0,37.642857142857146,0.901549200000515,22.796853
14,12.0,37.642857142857146,0.901539400000515,22.809432
14,12.0,37.642857142857146,0.9015296000005151,22.821277
14,12.0,37.642857142857146,0.9015198000005151,22.833683
14,12.0,37.642857142857146,0.9015100000005152,22.845124
14,12.0,37.642857142857146,0.9015002000005152,22.856249
14,12.0,37.642857142857146,0.9014904000005153,22.867484
14,12.0,37.642857142857146,0.9014806000005153,22.878707
14,13.0,37.642857142857146,0.9014708000005154,22.889798
14,13.0,37.642857142857146,0.9014610000005154,22.901015
14,13.0,37.642857142857146,0.9014512000005155,22.912036
14,13.0,37.642857142857146,0.9014414000005155,22.92309
14,13.0,37.642857142857146,0.9014316000005156,22.934725
14,13.0,37.642857142857146,0.9014218000005156,22.945505
14,13.0,37.642857142857146,0.9014120000005157,22.956207
14,14.0,37.642857142857146,0.9014022000005157,22.966708
14,14.0,37.642857142857146,0.9013924000005158,22.976937
14,14.0,37.642857142857146,0.9013826000005158,22.986962
14,14.0,37.642857142857146,0.9013728000005159,22.996849
14,14.0,37.642857142857146,0.901363000000516,23.006628
14,14.0,37.642857142857146,0.901353200000516,23.016083
14,14.0,37.642857142857146,0.901343400000516,23.026124
14,14.0,37.642857142857146,0.9013336000005161,23.035558
14,14.0,37.642857142857146,0.9013238000005162,23.045125
14,14.0,37.642857142857146,0.9013140000005162,23.054351
14,14.0,37.642857142857146,0.9013042000005163,23.064284
14,14.0,37.642857142857146,0.9012944000005163,23.073511
14,14.0,37.642857142857146,0.9012846000005164,23.08329
14,14.0,37.642857142857146,0.9012748000005164,23.092555
14,14.0,37.642857142857146,0.9012650000005165,23.101777
14,14.0,37.642857142857146,0.9012552000005165,23.111643
14,14.0,37.642857142857146,0.9012454000005166,23.120735
14,14.0,37.642857142857146,0.9012356000005166,23.129811
14,14.0,37.642857142857146,0.9012258000005167,23.138911
14,14.0,37.642857142857146,0.9012160000005167,23.148032
14,14.0,37.642857142857146,0.9012062000005168,23.156939
14,14.0,37.642857142857146,0.9011964000005168,23.165984
14,14.0,37.642857142857146,0.9011866000005169,23.175145
14,14.0,37.642857142857146,0.9011768000005169,23.184488
14,14.0,37.642857142857146,0.901167000000517,23.194048
14,14.0,37.642857142857146,0.901157200000517,23.203088
14,14.0,37.642857142857146,0.9011474000005171,23.212211
14,14.0,37.642857142857146,0.9011376000005171,23.221177
14,14.0,37.642857142857146,0.9011278000005172,23.23041
14,14.0,37.642857142857146,0.9011180000005172,23.241395
14,14.0,37.642857142857146,0.9011082000005173,23.25064
14,14.0,37.642857142857146,0.9010984000005173,23.259846
14,14.0,37.642857142857146,0.9010886000005174,23.268973
14,14.0,37.642857142857146,0.9010788000005174,23.280162
14,14.0,37.642857142857146,0.9010690000005175,23.289144
14,14.0,37.642857142857146,0.9010592000005175,23.298394
14,14.0,37.642857142857146,0.9010494000005176,23.307498
14,15.0,37.642857142857146,0.9010396000005176,23.316798
14,15.0,37.642857142857146,0.9010298000005177,23.325845
14,15.0,37.642857142857146,0.9010200000005177,23.334907
14,15.0,37.642857142857146,0.9010102000005178,23.344164
14,15.0,37.642857142857146,0.9010004000005178,23.353377
14,15.0,37.642857142857146,0.9009906000005179,23.362838
14,15.0,37.642857142857146,0.900980800000518,23.371897
14,15.0,37.642857142857146,0.900971000000518,23.380895
14,15.0,37.642857142857146,0.900961200000518,23.390068
14,15.0,37.642857142857146,0.9009514000005181,23.399207
14,15.0,37.642857142857146,0.9009416000005182,23.408235
14,15.0,37.642857142857146,0.9009318000005182,23.419126
14,16.0,37.642857142857146,0.9009220000005183,23.42833
14,16.0,37.642857142857146,0.9009122000005183,23.437313
14,16.0,37.642857142857146,0.9009024000005184,23.446901
14,16.0,37.642857142857146,0.9008926000005184,23.455786
14,16.0,37.642857142857146,0.9008828000005185,23.4649
14,16.0,37.642857142857146,0.9008730000005185,23.474795
14,16.0,37.642857142857146,0.9008632000005186,23.484079
14,16.0,37.642857142857146,0.9008534000005186,23.493145
14,16.0,37.642857142857146,0.9008436000005187,23.502374
14,16.0,37.642857142857146,0.9008338000005187,23.511575
14,16.0,37.642857142857146,0.9008240000005188,23.520725
14,16.0,37.642857142857146,0.9008142000005188,23.530177
14,16.0,37.642857142857146,0.9008044000005189,23.539391
14,16.0,37.642857142857146,0.9007946000005189,23.548398
14,16.0,37.642857142857146,0.900784800000519,23.557501
14,16.0,37.642857142857146,0.900775000000519,23.566538
14,16.0,37.642857142857146,0.9007652000005191,23.575514
14,16.0,37.642857142857146,0.9007554000005191,23.584586
14,16.0,37.642857142857146,0.9007456000005192,23.595767
14,16.0,37.642857142857146,0.9007358000005192,23.604656
14,16.0,37.642857142857146,0.9007260000005193,23.614152
14,16.0,37.642857142857146,0.9007162000005193,23.62325
14,16.0,37.642857142857146,0.9007064000005194,23.632559
14,16.0,37.642857142857146,0.9006966000005194,23.642299
14,16.0,37.642857142857146,0.9006868000005195,23.651328
14,16.0,37.642857142857146,0.9006770000005195,23.660466
14,16.0,37.642857142857146,0.9006672000005196,23.670019
14,16.0,37.642857142857146,0.9006574000005196,23.679581
14,16.0,37.642857142857146,0.9006476000005197,23.688664
14,16.0,37.642857142857146,0.9006378000005197,23.698195
14,16.0,37.642857142857146,0.9006280000005198,23.707198
14,17.0,37.642857142857146,0.9006182000005198,23.716217
